"","SSB_MSY_re","TotYield_MSY_re","SSB_Unfished_re","depletion_re","params_on_bound_re","NatM_p_1_Fem_GP_1_re","L_at_Amin_Fem_GP_1_re","L_at_Amax_Fem_GP_1_re","VonBert_K_Fem_GP_1_re","CV_young_Fem_GP_1_re","CV_old_Fem_GP_1_re","Wtlen_1_Fem_re","Wtlen_2_Fem_re","Mat50._Fem_re","Mat_slope_Fem_re","Eggs.kg_inter_Fem_re","Eggs.kg_slope_wt_Fem_re","RecrDist_GP_1_re","RecrDist_Area_1_re","RecrDist_Seas_1_re","CohortGrowDev_re","SR_LN_R0_re","SR_BH_steep_re","SR_sigmaR_re","SR_envlink_re","SR_R1_offset_re","SR_autocorr_re","InitF_1Fishery_re","LnQ_base_1_Fishery_re","LnQ_base_2_Survey_re","LnQ_base_3_CPUE_re","AgeSel_1P_1_Fishery_re","AgeSel_1P_2_Fishery_re","AgeSel_1P_3_Fishery_re","AgeSel_1P_4_Fishery_re","AgeSel_1P_5_Fishery_re","AgeSel_1P_6_Fishery_re","AgeSel_2P_1_Survey_re","AgeSel_2P_2_Survey_re","AgeSel_2P_3_Survey_re","AgeSel_2P_4_Survey_re","AgeSel_2P_5_Survey_re","AgeSel_2P_6_Survey_re","Catch_endyear_re","NLL_TOTAL_re","NLL_Catch_re","NLL_Equil_catch_re","NLL_Survey_re","NLL_Discard_re","NLL_Mean_body_wt_re","NLL_Length_comp_re","NLL_Age_comp_re","NLL_Size_at_age_re","NLL_SizeFreq_re","NLL_Morphcomp_re","NLL_Tag_comp_re","NLL_Tag_negbin_re","NLL_Recruitment_re","NLL_Forecast_Recruitment_re","NLL_Parm_priors_re","NLL_Parm_softbounds_re","NLL_Parm_devs_re","NLL_Crash_Pen_re","SizeSel_1P_1_Fishery_re","SizeSel_1P_2_Fishery_re","SizeSel_1P_3_Fishery_re","SizeSel_1P_4_Fishery_re","SizeSel_1P_5_Fishery_re","SizeSel_1P_6_Fishery_re","SizeSel_2P_1_Survey_re","SizeSel_2P_2_Survey_re","SizeSel_2P_3_Survey_re","SizeSel_2P_4_Survey_re","SizeSel_2P_5_Survey_re","SizeSel_2P_6_Survey_re"
"20",-0.229110996147778,-0.418267632886899,-0.265065727944978,-0.479919311657396,NA,0,0.400281054110811,0.281772079832154,-0.402054237151673,-0.418205,-0.47021,0,0,0,0,0,NA,NA,NA,NA,0,-0.0641507995501934,0,0,NA,NA,NA,NA,NA,Inf,NA,-0.122744186046512,0,0.262463636363636,0,0,0,-0.09252,0,0.216327272727273,0,0,0,0,-3.75895074151712,-0.999859883662003,NA,-0.934055500785911,NA,NA,117645.910243619,NA,NA,NA,NA,NA,NA,-1.23854523642121,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.00697760922823028,-0.0311370793337633,0.0467327721915318,0.153144454204963,NA,0,0.952133958599782,0.147212938460079,-0.584879618367365,0.252555,-0.19597,0,0,0,0,0,NA,NA,NA,NA,0,0.000771913774372526,0,0,NA,NA,NA,NA,NA,-Inf,NA,0.0609255813953489,0,0.204590909090909,0,0,0,-0.06126,0,-0.141134545454545,0,0,0,0,-3.85328107782416,-0.999991508949262,NA,-0.932594932950078,NA,NA,188501.77190999,61833.6785200422,NA,NA,NA,NA,NA,-0.979184026528463,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.0113300640041729,0.00614485715369728,0.00834858175185457,0.239339805047079,NA,0,-0.0928741730219634,-0.0152811310609495,0.0617248805960278,-0.443755,0.072835,0,0,0,0,0,NA,NA,NA,NA,0,0.0028589399050833,0,0,NA,NA,NA,NA,NA,-Inf,NA,-0.0248139534883721,0,-0.0670909090909092,0,0,0,0.139605714285714,0,0.4208,0,0,0,0,-3.66510296245565,-0.999987805496194,NA,-0.943817035075008,NA,NA,193000.00210245,60381.9790318255,NA,NA,NA,NA,NA,-0.965621746992823,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.167834589616531,0.179241947110824,0.157244015358788,0.558653242367483,NA,0,-0.354028705414239,-0.0273402987907095,0.201484318613793,-0.6284785,0.12756,0,0,0,0,0,NA,NA,NA,NA,0,0.0152953284921952,0,0,NA,NA,NA,NA,NA,-Inf,NA,0.0456186046511628,0,0.131163636363636,0,0,0,-0.00246285714285716,0,0.0486454545454545,0,0,0,0,-3.80691301650846,-0.999991699442459,NA,-0.93644411714633,NA,NA,191970.751356391,66922.8650664311,NA,NA,NA,NA,NA,-0.993763606749841,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",0.149364447541804,0.0601752855029025,0.168476145664512,0.2086775558032,NA,0,0.675532502802646,0.120397684741009,-0.488453542437653,0.276655,-0.242695,0,0,0,0,0,NA,NA,NA,NA,0,0.0127985209750892,0,0,NA,NA,NA,NA,NA,-Inf,NA,-0.0532976744186045,0,-0.171635454545455,0,0,0,-0.0444257142857143,0,-0.127293636363636,0,0,0,0,-3.65907744176543,-0.999990909617028,NA,-0.937018208597118,NA,NA,167593.40378906,69465.7257621908,NA,NA,NA,NA,NA,-1.01284228803205,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.292388334737121,0.105083279584171,0.2513926888916,0.16782384833833,NA,0,0.0415186395717872,0.0847304663201509,-0.288024522024677,-0.0126950000000001,-0.183735,0,0,0,0,0,NA,NA,NA,NA,0,0.0208130825090057,0,0,NA,NA,NA,NA,NA,-Inf,NA,0.000767441860465187,0,0.00165454545454539,0,0,0,0.14072,0,0.385954545454545,0,0,0,0,-4.08390216009516,-0.999993637861773,NA,-0.935120539408409,NA,NA,206247.223265662,71872.6568383048,NA,NA,NA,NA,NA,-0.846756617421699,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",0.0948860794130601,0.0742284782031338,0.0859034905808341,-0.135520522484421,NA,0,-0.0380528318570099,0.00702379571740334,0.00741584212508877,-0.40688,0.0541499999999999,0,0,0,0,0,NA,NA,NA,NA,0,0.00601330360035836,0,0,NA,NA,NA,NA,NA,Inf,NA,0.0231279069767442,0,0.0489909090909091,0,0,0,0.0677057142857143,0,0.142145454545454,0,0,0,0,-3.56956639592631,-0.999988389049816,NA,-0.935792028443262,NA,NA,209968.39957813,68740.5247431756,NA,NA,NA,NA,NA,-1.06842808589188,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",-0.0164820365041836,-0.0377690935994233,-0.0228360315772965,0.0177135408969186,NA,0,0.098739993368386,0.0110154034307161,-0.0409409694366087,-0.20241,0.0337999999999999,0,0,0,0,0,NA,NA,NA,NA,0,-0.00440276745382802,0,0,NA,NA,NA,NA,NA,-Inf,NA,0.0377232558139535,0,0.1781,0,0,0,0.0578657142857142,0,0.227263636363636,0,0,0,0,-3.91176019666411,-0.999988385067185,NA,-0.958994429333302,NA,NA,200519.40617067,55634.1343426931,NA,NA,NA,NA,NA,-0.926101398656758,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",0.0642222231723325,0.21261448571537,0.131855543744082,-0.0925585065997865,NA,0,0.871015110605845,-0.0120127782053581,-0.218210938870342,0.26639,0.088495,0,0,0,0,0,NA,NA,NA,NA,0,0.0108830312386834,0,0,NA,NA,NA,NA,NA,-Inf,NA,-0.0134906976744185,0,-0.0258000000000001,0,0,0,-0.106394285714286,0,-0.189248181818182,0,0,0,0,-3.62733610755125,-0.999990977931891,NA,-0.937108479528691,NA,NA,191998.842671439,60406.098712933,NA,NA,NA,NA,NA,-1.00082628929415,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",0.143844782398639,0.060355882687711,0.119128197085083,0.139858418620127,NA,0,-0.11194795762083,0.0296386888633512,-0.0680882999922362,-0.0668050000000001,-0.05578,0,0,0,0,0,NA,NA,NA,NA,0,0.00882459450702355,0,0,NA,NA,NA,NA,NA,-Inf,NA,0.0138325581395348,0,0.131018181818182,0,0,0,-0.185102857142857,0,-0.544647272727273,0,0,0,0,-3.74952806205921,-0.999990972423803,NA,-0.944535243276201,NA,NA,186807.443386442,68026.4783522543,NA,NA,NA,NA,NA,-0.98614349600313,NA,Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
