"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","A","B","E","F","I","L","R","X","species","max_grad","version","RunTime","hessian","ID"
"1",1417800000,164206000,4084470000,0.440872377566734,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,126874000,-128.04,1.02775e-06,0,-189.43,NA,NA,0.00142057,0.000271441,NA,NA,NA,NA,NA,61.1375,0,0,0,0,0,1463320000,167513000,4213180000,0.5321942095994,0,0.2,20.5544,133.924,0.190537,0.106979,0.087063,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7351,0.65,0.4,0,0,0,0,0,-0.288174,0,52.3252,-3,5.30725,15,-999,-999,37.2656,-4,4.16832,14,-99,99,126874000,1331,1.43799e-18,0,-16.9946,NA,NA,1106.48,289.254,NA,NA,NA,NA,NA,-47.8495,0,0.106498,0.00212997,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",1,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000173289,"#V3.24O",0.0202777777777778,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-1"
"2",1417800000,164206000,4084470000,0.518603392851459,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,146028000,-135.413,1.04134e-06,0,-189.43,NA,NA,0.00142179,0.000266098,NA,NA,NA,NA,NA,53.7653,0,0,0,0,0,1495500000,169799000,4303310000,0.618342624630807,0,0.2,20.5903,135.358,0.185314,0.0945069,0.0876804,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7536,0.65,0.4,0,0,0,0,0,-0.0927245,0,53.2725,-3,5.38481,15,-999,-999,38.4191,-4,4.29577,14,-99,99,146028000,1260.98,1.98063e-17,0,-13.6733,NA,NA,1033.23,288.055,NA,NA,NA,NA,NA,-46.7309,0,0.101734,0.00203468,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",2,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000413746,"#V3.24O",0.0205555555555556,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-2"
"3",1417800000,164206000,4084470000,0.435814193763206,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,124392000,-133.335,1.25953e-06,0,-189.43,NA,NA,0.00142045,0.000267342,NA,NA,NA,NA,NA,55.8427,0,0,0,0,0,1493670000,170427000,4294370000,0.595749784019542,0,0.2,19.4016,134.921,0.194662,0.111113,0.0770524,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7257,0.65,0.4,0,0,0,0,0,-0.173593,0,50.8914,-3,5.18795,15,-999,-999,35.8756,-4,3.84167,14,-99,99,124392000,1333.46,1.5828e-17,0,-15.2622,NA,NA,1112.79,278.458,NA,NA,NA,NA,NA,-42.6485,0,0.11378,0.0022756,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",3,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.00016536,"#V3.24O",0.0208333333333333,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-3"
"4",1417800000,164206000,4084470000,0.446765431010633,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,130981000,-137.063,9.82349e-07,0,-189.43,NA,NA,0.00141646,0.000260054,NA,NA,NA,NA,NA,52.1152,0,0,0,0,0,1480330000,173289000,4267960000,0.483767420500661,0,0.2,19.4825,130.891,0.206075,0.0980283,0.111081,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7397,0.65,0.4,0,0,0,0,0,-0.0307725,0,52.3062,-3,5.28627,15,-999,-999,39.0308,-4,4.58394,14,-99,99,130981000,1277.74,2.24862e-17,0,-14.9983,NA,NA,1046.26,294.752,NA,NA,NA,NA,NA,-48.3721,0,0.100791,0.00201581,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",4,"A0","B1","E1","F0","I0","L0","R0","X0","cos",8.98257e-05,"#V3.24O",0.0175,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-4"
"5",1417800000,164206000,4084470000,0.569628372836623,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,162217000,-136.921,1.13246e-06,0,-189.43,NA,NA,0.00142214,0.000271526,NA,NA,NA,NA,NA,52.2571,0,0,0,0,0,1457050000,169100000,4202690000,0.618282576159555,0,0.2,20.3916,133.924,0.194542,0.0903392,0.0963601,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7121,0.65,0.4,0,0,0,0,0,-0.0294365,0,53.5866,-3,5.26385,15,-999,-999,51.0369,-4,11.7503,14,-99,99,162217000,1271.37,3.10394e-17,0,-15.2357,NA,NA,1072.83,259.996,NA,NA,NA,NA,NA,-46.2959,0,0.0699503,0.00139901,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",5,"A0","B1","E1","F0","I0","L0","R0","X0","cos",4.32027e-05,"#V3.24O",0.0208333333333333,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-5"
"6",1417800000,164206000,4084470000,0.49643650216552,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,142691000,-146.22,1.10597e-06,0,-189.43,NA,NA,0.00141253,0.000260515,NA,NA,NA,NA,NA,42.958,0,0,0,0,0,1455390000,165869000,4185220000,0.431446853450954,0,0.2,20.3985,133.896,0.191957,0.0977601,0.083959,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7259,0.65,0.4,0,0,0,0,0,0.0119681,0,52.2925,-3,5.3721,15,-999,-999,41.524,-4,5.02783,14,-99,99,142691000,1275.32,1.69783e-17,0,-16.5549,NA,NA,1067.36,271.893,NA,NA,NA,NA,NA,-47.4775,0,0.0937745,0.00187549,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",6,"A0","B1","E1","F0","I0","L0","R0","X0","cos",3.88718e-05,"#V3.24O",0.0183333333333333,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-6"
"7",1417800000,164206000,4084470000,0.624719975908747,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,176586000,-131.016,1.14114e-06,0,-189.43,NA,NA,0.00142525,0.000291861,NA,NA,NA,NA,NA,58.162,0,0,0,0,0,1515330000,175124000,4363530000,0.651479421477565,0,0.2,19.5368,131.685,0.200881,0.102155,0.0889275,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.778,0.65,0.4,0,0,0,0,0,-0.245963,0,48.9188,-3,4.88353,15,-999,-999,36.4427,-4,3.85416,14,-99,99,176586000,1291.63,1.25544e-18,0,-11.1404,NA,NA,1062.05,283.686,NA,NA,NA,NA,NA,-43.0794,0,0.115878,0.00231755,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",7,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000346055,"#V3.24O",0.0202777777777778,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-7"
"8",1417800000,164206000,4084470000,0.567870494825522,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,162362000,-142.613,1.07147e-06,0,-189.43,NA,NA,0.00141785,0.000276691,NA,NA,NA,NA,NA,46.5654,0,0,0,0,0,1487160000,170680000,4282700000,0.507128680505289,0,0.2,19.922,133.622,0.192778,0.102078,0.0986562,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.748,0.65,0.4,0,0,0,0,0,-0.0612385,0,51.696,-3,5.19268,15,-999,-999,38.2034,-4,4.17164,14,-99,99,162362000,1287.54,1.05303e-17,0,-15.0419,NA,NA,1056.24,295.568,NA,NA,NA,NA,NA,-49.33,0,0.105285,0.00210571,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",8,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000124141,"#V3.24O",0.0211111111111111,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-8"
"9",1417800000,164206000,4084470000,0.500155466927166,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,144895000,-139.789,1.17626e-06,0,-189.43,NA,NA,0.00141963,0.000272992,NA,NA,NA,NA,NA,49.3887,0,0,0,0,0,1548690000,180814000,4466780000,0.583006102830227,0,0.2,19.933,130.524,0.201171,0.103442,0.109905,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8122,0.65,0.4,0,0,0,0,0,-0.172946,0,52.9771,-3,5.38546,15,-999,-999,43.583,-4,5.9028,14,-99,99,144895000,1267.82,1.78851e-18,0,-13.6963,NA,NA,1065.88,263.734,NA,NA,NA,NA,NA,-48.1902,0,0.0865666,0.00173133,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",9,"A0","B1","E1","F0","I0","L0","R0","X0","cos",4.83199e-05,"#V3.24O",0.0188888888888889,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-9"
"10",1417800000,164206000,4084470000,0.517873800027911,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,150027000,-134.919,1.38945e-06,0,-189.43,NA,NA,0.00141989,0.000271624,NA,NA,NA,NA,NA,54.2586,0,0,0,0,0,1322150000,153528000,3807100000,0.601507709280029,0,0.2,20.1456,130.788,0.206842,0.0899511,0.112614,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6188,0.65,0.4,0,0,0,0,0,-0.134255,0,45.6462,-3,4.3439,15,-999,-999,51.1879,-4,6.80284,14,-99,99,150027000,1320.56,9.10386e-17,0,-16.454,NA,NA,1071.05,312.372,NA,NA,NA,NA,NA,-46.5002,0,0.087203,0.00174406,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",10,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000725384,"#V3.24O",0.0211111111111111,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-10"
"11",1417800000,164206000,4084470000,0.529799459905447,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,151509000,-146.416,1.1759e-06,0,-189.43,NA,NA,0.00141686,0.000268213,NA,NA,NA,NA,NA,42.7618,0,0,0,0,0,1537830000,177258000,4430370000,0.632520534402319,0,0.2,20.181,131.569,0.196041,0.103086,0.0878412,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8137,0.65,0.4,0,0,0,0,0,-0.167599,0,49.5326,-3,4.95071,15,-999,-999,37.6019,-4,4.12731,14,-99,99,151509000,1287.23,1.68312e-18,0,-19.0945,NA,NA,1044.73,305.579,NA,NA,NA,NA,NA,-44.0958,0,0.110663,0.00221327,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",11,"A0","B1","E1","F0","I0","L0","R0","X0","cos",1.43701e-07,"#V3.24O",0.0197222222222222,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-11"
"12",1417800000,164206000,4084470000,0.661894933736813,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,187850000,-131.225,8.79262e-07,0,-189.43,NA,NA,0.00142593,0.000291295,NA,NA,NA,NA,NA,57.9527,0,0,0,0,0,1513810000,176162000,4365450000,0.540148209233871,0,0.2,20.5251,130.241,0.201186,0.0972382,0.105832,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7932,0.65,0.4,0,0,0,0,0,0.0459299,0,48.6746,-3,4.76303,15,-999,-999,64.2979,-4,14.3559,14,-99,99,187850000,1316.95,1.6212e-17,0,-15.4906,NA,NA,1099.14,276.778,NA,NA,NA,NA,NA,-43.5474,0,0.0683474,0.00136695,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",12,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000172131,"#V3.24O",0.0222222222222222,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-12"
"13",1417800000,164206000,4084470000,0.495743633812955,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,142166000,-143.153,9.56966e-07,0,-189.43,NA,NA,0.00141573,0.000257536,NA,NA,NA,NA,NA,46.0246,0,0,0,0,0,1528370000,173823000,4392600000,0.554646450849155,0,0.2,20.1074,135.84,0.19315,0.0962546,0.094318,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7241,0.65,0.4,0,0,0,0,0,-0.111737,0,51.4112,-3,5.19431,15,-999,-999,43.5873,-4,5.67794,14,-99,99,142166000,1300.65,1.08229e-16,0,-19.7388,NA,NA,1090.08,278.849,NA,NA,NA,NA,NA,-48.6268,0,0.0897026,0.00179405,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",13,"A0","B1","E1","F0","I0","L0","R0","X0","cos",9.96566e-05,"#V3.24O",0.0172222222222222,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-13"
"14",1417800000,164206000,4084470000,0.519842231672653,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,148367000,-151.799,9.31322e-07,0,-189.43,NA,NA,0.00141266,0.000254262,NA,NA,NA,NA,NA,37.3791,0,0,0,0,0,1616470000,183398000,4643780000,0.504929174078014,0,0.2,19.5152,135.761,0.192916,0.108728,0.0734554,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7951,0.65,0.4,0,0,0,0,0,-0.123737,0,50.8432,-3,5.20266,15,-999,-999,46.1418,-4,5.68279,14,-99,99,148367000,1302.71,4.6085e-18,0,-17.9603,NA,NA,1070.14,302.604,NA,NA,NA,NA,NA,-52.1701,0,0.0861227,0.00172245,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",14,"A0","B1","E1","F0","I0","L0","R0","X0","cos",2.26091e-05,"#V3.24O",0.0188888888888889,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-14"
"15",1417800000,164206000,4084470000,0.436511958711901,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,126311000,-140.68,1.03589e-06,0,-189.43,NA,NA,0.00141877,0.000264057,NA,NA,NA,NA,NA,48.4975,0,0,0,0,0,1412890000,155735000,4051930000,0.433800682637657,0,0.2,21.0265,140.685,0.175287,0.107049,0.0666123,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6386,0.65,0.4,0,0,0,0,0,0.0682101,0,50.4354,-3,5.08868,15,-999,-999,40.3985,-4,4.98878,14,-99,99,126311000,1348.5,2.35402e-17,0,-14.4148,NA,NA,1116.1,290.363,NA,NA,NA,NA,NA,-43.658,0,0.0995354,0.00199071,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",15,"A0","B1","E1","F0","I0","L0","R0","X0","cos",7.50686e-05,"#V3.24O",0.0186111111111111,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-15"
"16",1417800000,164206000,4084470000,0.729296579482773,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,212389000,-138.55,1.08286e-06,0,-189.43,NA,NA,0.00141759,0.000283755,NA,NA,NA,NA,NA,50.6279,0,0,0,0,0,1467860000,169172000,4226960000,0.561514658288699,0,0.2,19.6066,133.218,0.196716,0.0979283,0.100054,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.727,0.65,0.4,0,0,0,0,0,0.0718615,0,51.9331,-3,5.22868,15,-999,-999,35.108,-4,3.55534,14,-99,99,212389000,1293.39,8.89957e-17,0,-12.1387,NA,NA,1080.91,266.38,NA,NA,NA,NA,NA,-41.8793,0,0.115697,0.00231393,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",16,"A0","B1","E1","F0","I0","L0","R0","X0","cos",8.85721e-05,"#V3.24O",0.0197222222222222,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-16"
"17",1417800000,164206000,4084470000,0.502944078423884,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,143252000,-147.8,8.7434e-07,0,-189.43,NA,NA,0.00141336,0.000267429,NA,NA,NA,NA,NA,41.3784,0,0,0,0,0,1712250000,197359000,4923830000,0.499044443045353,0,0.2,20.2959,130.35,0.205583,0.095239,0.114846,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.8883,0.65,0.4,0,0,0,0,0,-0.0931345,0,46.0916,-3,4.59978,15,-999,-999,42.5543,-4,5.38644,14,-99,99,143252000,1307.08,1.22524e-18,0,-17.7422,NA,NA,1074.13,299.251,NA,NA,NA,NA,NA,-48.661,0,0.10221,0.00204421,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",17,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000302545,"#V3.24O",0.0205555555555556,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-17"
"18",1417800000,164206000,4084470000,0.571104696570179,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,162782000,-136.737,9.39164e-07,0,-189.43,NA,NA,0.00142044,0.000257557,NA,NA,NA,NA,NA,52.4407,0,0,0,0,0,1458130000,170587000,4198640000,0.517460415753673,0,0.2,18.6568,130.087,0.213073,0.105298,0.117096,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7129,0.65,0.4,0,0,0,0,0,0.0766835,0,49.5796,-3,5.07377,15,-999,-999,34.9224,-4,3.41526,14,-99,99,162782000,1295.91,6.08439e-17,0,-12.9394,NA,NA,1088.77,270.32,NA,NA,NA,NA,NA,-50.3559,0,0.120562,0.00241123,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",18,"A0","B1","E1","F0","I0","L0","R0","X0","cos",0.000152572,"#V3.24O",0.0188888888888889,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-18"
"19",1417800000,164206000,4084470000,0.439187948497602,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,125977000,-118.352,1.17872e-06,0,-189.43,NA,NA,0.00143389,0.000279602,NA,NA,NA,NA,NA,70.8261,0,0,0,0,0,1324790000,153278000,3816350000,0.453074272537896,0,0.2,19.5941,133.716,0.198229,0.0957144,0.101728,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.6059,0.65,0.4,0,0,0,0,0,0.0916122,0,52.6825,-3,5.26669,15,-999,-999,39.6126,-4,4.60335,14,-99,99,125977000,1325.65,1.23167e-16,0,-16.3336,NA,NA,1099.29,283.66,NA,NA,NA,NA,NA,-41.0623,0,0.0989736,0.00197947,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",19,"A0","B1","E1","F0","I0","L0","R0","X0","cos",9.27696e-05,"#V3.24O",0.0205555555555556,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-19"
"20",1417800000,164206000,4084470000,0.376337688855592,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,50.8,-3,5.1,15,-999,-999,41.8,-4,5.2,14,-99,99,110330000,-132.751,1.37553e-06,0,-189.43,NA,NA,0.00141968,0.000265427,NA,NA,NA,NA,NA,56.427,0,0,0,0,0,1317450000,151859000,3798910000,0.372733231374263,0,0.2,20.4658,135.825,0.188885,0.109481,0.0730417,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,18.605,0.65,0.4,0,0,0,0,0,0.140157,0,53.8954,-3,5.31802,15,-999,-999,39.4773,-4,4.78408,14,-99,99,110330000,1330.23,3.58659e-17,0,-13.5901,NA,NA,1101.78,286.048,NA,NA,NA,NA,NA,-44.1105,0,0.0970234,0.00194047,0,0,NA,NA,NA,NA,NA,NA,NA,"A0-B1-E1-F0-I0-L0-R0-X0-cos",20,"A0","B1","E1","F0","I0","L0","R0","X0","cos",3.70361e-06,"#V3.24O",0.0194444444444444,FALSE,"A0-B1-E1-F0-I0-L0-R0-X0-cos-20"
